,department,proficiency_level,no_of_projects,manager_rating,promotion,project_score,hackerrank_score
4672,0,0.0,27,5,1,83.0,72.0
4673,0,0.0,27,5,1,79.0,45.0
4674,0,0.0,27,5,1,96.0,99.0
4675,2,0.0,10,4,1,56.0,67.0
4676,2,0.0,10,4,1,71.0,99.0
4677,0,5.0,27,3,1,88.0,82.0
4678,0,5.0,27,3,1,85.0,26.0
4679,0,5.0,27,3,1,62.0,57.0
4680,4,0.0,21,2,1,0.0,0.0
4681,1,2.0,25,5,1,53.0,79.0
4682,1,2.0,25,5,1,81.0,94.0
4683,1,2.0,25,5,1,74.0,71.0
4684,4,4.0,12,3,1,53.0,57.0
4685,4,2.0,12,3,1,53.0,57.0
4686,3,2.0,21,1,1,68.0,65.0
4687,3,2.0,21,1,1,73.0,59.0
4688,3,3.0,21,1,1,68.0,65.0
4689,3,3.0,21,1,1,73.0,59.0
4690,1,2.0,29,5,1,0.0,0.0
4691,1,3.0,24,3,1,0.0,0.0
4692,1,5.0,24,3,1,0.0,0.0
4693,1,3.0,24,3,1,0.0,0.0
4694,0,2.0,22,2,0,46.0,38.0
4695,1,4.0,24,2,0,30.0,8.0
4696,2,5.0,1,5,1,100.0,92.0
4697,2,5.0,1,5,1,100.0,92.0
4698,2,10.0,11,4,1,87.0,95.0
4699,2,5.0,2,5,1,93.0,83.0
4700,2,5.0,2,5,1,96.0,78.0
4701,0,2.0,7,5,0,31.0,44.0
4702,2,4.0,22,5,1,62.0,99.0
4703,2,4.0,22,5,1,54.0,99.0
4704,3,0.0,5,1,0,32.0,23.0
4705,3,0.0,5,1,0,37.0,14.0
4706,4,0.0,13,2,1,0.0,0.0
4707,4,0.0,17,3,1,67.0,65.0
4708,2,5.0,25,3,1,0.0,0.0
4709,4,0.0,22,5,1,0.0,0.0
4710,3,0.0,16,5,1,18.0,90.0
4711,1,0.0,19,2,1,51.0,59.0
4712,4,0.0,23,1,1,74.0,76.0
4713,2,0.0,2,5,1,53.0,93.0
4714,2,0.0,2,5,1,96.0,85.0
4715,0,0.0,19,1,0,37.0,43.0
4716,1,0.0,1,3,1,95.0,65.0
4717,3,4.0,11,4,1,96.0,92.0
4718,3,4.0,11,4,1,96.0,92.0
4719,3,5.0,11,4,1,96.0,92.0
4720,4,0.0,2,2,0,18.0,37.0
4721,2,0.0,15,4,1,96.0,76.0
4722,2,0.0,15,4,1,60.0,96.0
4723,2,0.0,10,2,0,0.0,0.0
4724,1,4.0,8,5,1,99.0,70.0
4725,1,1.0,8,5,1,99.0,70.0
4726,1,0.0,29,3,1,65.0,87.0
4727,0,0.0,17,5,1,77.0,71.0
4728,0,0.0,17,5,1,90.0,51.0
4729,1,0.0,19,2,0,13.0,29.0
4730,0,0.0,12,3,1,51.0,93.0
4731,1,0.0,19,1,1,96.0,92.0
4732,1,4.0,1,2,0,0.0,0.0
4733,2,5.0,30,5,1,0.0,0.0
4734,1,0.0,19,1,1,97.0,75.0
4735,1,0.0,19,1,1,79.0,62.0
4736,1,0.0,17,2,0,27.0,33.0
4737,1,0.0,17,2,0,33.0,35.0
4738,3,0.0,24,5,1,97.0,75.0
4739,1,0.0,6,4,1,0.0,0.0
4740,0,4.0,18,3,1,0.0,0.0
4741,1,5.0,27,5,1,81.0,64.0
4742,3,3.0,15,4,1,99.0,81.0
4743,3,3.0,15,4,1,51.0,53.0
4744,3,3.0,15,4,1,99.0,81.0
4745,3,3.0,15,4,1,51.0,53.0
4746,3,2.0,15,4,1,99.0,81.0
4747,3,2.0,15,4,1,51.0,53.0
4748,4,4.0,20,4,1,79.0,79.0
4749,1,3.0,16,2,1,0.0,0.0
4750,2,5.0,19,2,0,24.0,27.0
4751,2,5.0,19,2,0,12.0,50.0
4752,2,1.0,19,2,0,24.0,27.0
4753,2,1.0,19,2,0,12.0,50.0
4754,3,0.0,7,3,1,100.0,65.0
4755,1,1.0,10,4,1,0.0,0.0
4756,4,0.0,13,4,1,100.0,72.0
4757,1,0.0,1,3,0,19.0,43.0
4758,4,1.0,8,3,1,0.0,0.0
4759,2,0.0,5,3,1,0.0,0.0
4760,3,4.0,25,5,1,0.0,0.0
4761,3,0.0,1,1,1,95.0,73.0
4762,3,0.0,1,1,1,84.0,90.0
4763,1,8.0,13,4,1,0.0,0.0
4764,1,3.0,6,2,1,0.0,0.0
4765,1,4.0,6,2,1,0.0,0.0
4766,0,0.0,21,4,1,59.0,99.0
4767,2,0.0,13,2,0,0.0,0.0
4768,3,0.0,23,4,1,54.0,74.0
4769,3,0.0,23,4,1,94.0,77.0
4770,0,0.0,11,2,0,49.0,50.0
4771,0,0.0,11,2,0,44.0,27.0
4772,1,3.0,27,3,1,81.0,96.0
4773,1,3.0,27,3,1,88.0,94.0
4774,1,3.0,27,3,1,81.0,96.0
4775,1,3.0,27,3,1,88.0,94.0
4776,0,3.0,28,4,1,0.0,0.0
4777,0,9.0,28,4,1,0.0,0.0
4778,0,5.0,28,4,1,0.0,0.0
4779,1,2.0,24,5,1,74.0,59.0
4780,1,2.0,24,5,1,90.0,58.0
4781,3,0.0,20,1,0,36.0,49.0
4782,3,0.0,20,1,0,23.0,2.0
4783,4,2.0,15,3,1,80.0,94.0
4784,4,2.0,15,3,1,51.0,59.0
4785,1,3.0,28,5,1,72.0,55.0
4786,0,0.0,21,2,1,89.0,80.0
4787,3,3.0,13,5,1,54.0,76.0
4788,0,1.0,20,5,1,74.0,91.0
4789,0,1.0,20,5,1,75.0,70.0
4790,0,1.0,20,5,1,50.0,100.0
4791,2,0.0,14,2,1,69.0,82.0
4792,2,0.0,14,2,1,86.0,93.0
4793,2,0.0,14,2,1,97.0,70.0
4794,2,0.0,3,1,0,34.0,50.0
4795,1,0.0,16,5,1,0.0,0.0
4796,3,0.0,24,4,1,97.0,82.0
4797,3,0.0,24,4,1,77.0,53.0
4798,2,0.0,6,2,1,96.0,94.0
4799,1,0.0,8,3,1,60.0,70.0
4800,3,8.0,24,1,0,23.0,3.0
4801,3,8.0,24,1,0,50.0,33.0
4802,3,4.0,24,1,0,23.0,3.0
4803,3,4.0,24,1,0,50.0,33.0
4804,0,2.0,6,4,0,49.0,9.0
4805,4,0.0,3,3,1,0.0,0.0
4806,1,2.0,5,2,0,11.0,70.0
4807,1,2.0,5,2,0,30.0,6.0
4808,1,0.0,12,5,1,70.0,76.0
4809,1,0.0,12,5,1,66.0,72.0
4810,1,4.0,19,1,0,2.0,21.0
4811,1,4.0,19,1,0,29.0,42.0
4812,4,3.0,4,1,0,34.0,33.0
4813,4,5.0,4,1,0,34.0,33.0
4814,4,5.0,15,2,1,0.0,0.0
4815,4,0.0,20,5,1,60.0,51.0
4816,4,0.0,20,5,1,79.0,75.0
4817,3,3.0,5,1,1,0.0,0.0
4818,3,8.0,5,1,1,0.0,0.0
4819,1,10.0,28,5,1,0.0,0.0
4820,2,0.0,25,2,1,21.0,35.0
4821,2,0.0,25,2,1,91.0,34.0
4822,2,0.0,13,3,1,62.0,100.0
4823,2,0.0,13,3,1,92.0,57.0
4824,4,0.0,21,4,1,0.0,0.0
4825,4,5.0,18,4,1,0.0,0.0
4826,0,0.0,2,4,0,0.0,0.0
4827,3,5.0,3,1,1,0.0,0.0
4828,0,7.0,12,3,1,0.0,0.0
4829,1,0.0,26,3,1,54.0,76.0
4830,2,0.0,15,4,1,63.0,66.0
4831,0,0.0,1,2,0,0.0,0.0
4832,1,1.0,28,5,1,0.0,0.0
4833,4,0.0,30,2,1,72.0,88.0
4834,0,0.0,13,3,1,74.0,64.0
4835,2,0.0,27,5,1,72.0,92.0
4836,2,0.0,27,5,1,96.0,69.0
4837,2,0.0,27,5,1,98.0,56.0
4838,2,0.0,6,2,0,0.0,0.0
4839,3,0.0,11,4,1,56.0,96.0
4840,3,0.0,11,4,1,20.0,57.0
4841,4,0.0,6,4,1,61.0,71.0
4842,4,0.0,6,4,1,52.0,60.0
4843,4,0.0,6,4,1,82.0,55.0
4844,2,1.0,5,2,1,73.0,97.0
4845,2,1.0,5,2,1,68.0,54.0
4846,3,3.0,3,2,0,46.0,25.0
4847,3,3.0,3,2,0,16.0,48.0
4848,1,1.0,1,3,0,0.0,0.0
4849,3,0.0,3,2,0,25.0,45.0
4850,3,0.0,3,2,0,31.0,41.0
4851,3,3.0,30,3,1,0.0,0.0
4852,3,3.0,30,3,1,0.0,0.0
4853,0,2.0,24,1,1,66.0,63.0
4854,0,5.0,24,1,1,66.0,63.0
4855,4,0.0,24,2,0,0.0,0.0
4856,4,3.0,13,5,1,54.0,52.0
4857,4,3.0,13,5,1,86.0,80.0
4858,4,3.0,13,5,1,95.0,64.0
4859,1,1.0,2,5,0,0.0,0.0
4860,3,5.0,11,3,1,49.0,57.0
4861,3,1.0,23,3,1,54.0,75.0
4862,4,3.0,7,2,0,9.0,20.0
4863,2,0.0,25,2,0,17.0,26.0
4864,3,0.0,11,4,1,0.0,0.0
4865,4,0.0,5,1,0,10.0,25.0
4866,4,0.0,5,1,0,39.0,47.0
4867,0,0.0,24,1,0,0.0,0.0
4868,1,2.0,8,3,1,96.0,76.0
4869,1,2.0,8,3,1,92.0,100.0
4870,4,5.0,25,2,1,96.0,93.0
4871,1,0.0,26,2,0,5.0,8.0
4872,1,0.0,26,2,0,50.0,24.0
4873,1,0.0,26,2,0,7.0,19.0
4874,0,0.0,11,3,1,0.0,0.0
4875,4,0.0,11,5,1,70.0,64.0
4876,4,0.0,11,5,1,62.0,73.0
4877,1,0.0,16,5,1,0.0,0.0
4878,0,6.0,24,4,1,0.0,0.0
4879,2,1.0,30,1,1,0.0,0.0
4880,1,0.0,4,3,0,27.0,38.0
4881,1,0.0,4,3,0,48.0,36.0
4882,1,0.0,4,3,0,11.0,27.0
4883,1,5.0,19,5,1,84.0,80.0
4884,1,0.0,6,1,0,15.0,17.0
4885,1,0.0,6,1,0,14.0,38.0
4886,3,0.0,22,1,0,12.0,39.0
4887,1,0.0,3,1,1,64.0,69.0
4888,4,0.0,7,5,0,13.0,34.0
4889,4,0.0,7,5,0,96.0,7.0
4890,4,0.0,7,5,0,24.0,13.0
4891,2,5.0,16,2,0,0.0,0.0
4892,0,5.0,7,1,0,0.0,0.0
4893,3,4.0,7,4,0,82.0,15.0
4894,3,3.0,7,4,0,82.0,15.0
4895,1,0.0,7,2,0,3.0,46.0
4896,1,0.0,7,2,0,43.0,35.0
4897,2,0.0,26,5,1,90.0,62.0
4898,3,0.0,11,3,1,68.0,52.0
4899,3,0.0,11,3,1,53.0,97.0
4900,1,5.0,20,3,1,51.0,51.0
4901,1,5.0,20,3,1,90.0,72.0
4902,3,9.0,11,3,1,52.0,68.0
4903,3,9.0,11,3,1,91.0,66.0
4904,3,9.0,11,3,1,54.0,81.0
4905,1,3.0,24,4,1,51.0,51.0
4906,1,0.0,13,1,0,0.0,0.0
4907,1,0.0,4,2,0,0.0,0.0
4908,0,0.0,27,3,1,67.0,62.0
4909,2,8.0,14,3,1,80.0,63.0
4910,2,8.0,14,3,1,80.0,79.0
4911,3,2.0,26,3,1,64.0,99.0
4912,3,2.0,26,3,1,64.0,63.0
4913,3,2.0,26,3,1,77.0,52.0
4914,0,0.0,15,4,1,66.0,51.0
4915,0,1.0,1,2,1,61.0,73.0
4916,3,0.0,19,1,1,0.0,0.0
4917,1,0.0,29,5,1,0.0,0.0
4918,4,4.0,25,3,1,0.0,0.0
4919,4,1.0,25,3,1,0.0,0.0
4920,1,0.0,30,5,1,79.0,75.0
4921,1,0.0,14,2,1,66.0,85.0
4922,1,0.0,14,2,1,96.0,74.0
4923,4,10.0,25,4,1,0.0,0.0
4924,4,1.0,25,4,1,0.0,0.0
4925,2,0.0,14,5,1,90.0,61.0
4926,2,0.0,14,5,1,79.0,95.0
4927,1,3.0,30,1,0,37.0,38.0
4928,3,5.0,23,1,1,0.0,0.0
4929,3,5.0,23,1,1,0.0,0.0
4930,0,5.0,24,2,1,0.0,0.0
4931,3,7.0,16,1,1,55.0,53.0
4932,3,7.0,16,1,1,79.0,72.0
4933,3,7.0,16,1,1,78.0,94.0
4934,3,1.0,16,1,1,55.0,53.0
4935,3,1.0,16,1,1,79.0,72.0
4936,3,1.0,16,1,1,78.0,94.0
4937,3,5.0,16,1,1,55.0,53.0
4938,3,5.0,16,1,1,79.0,72.0
4939,3,5.0,16,1,1,78.0,94.0
4940,1,4.0,22,1,1,92.0,87.0
4941,4,0.0,16,5,1,82.0,89.0
4942,4,0.0,20,1,0,40.0,65.0
4943,4,0.0,20,1,0,33.0,31.0
4944,2,0.0,11,5,1,16.0,30.0
4945,2,0.0,11,5,1,73.0,68.0
4946,3,0.0,28,5,1,0.0,0.0
4947,4,8.0,11,4,1,0.0,0.0
4948,4,3.0,11,4,1,0.0,0.0
4949,4,2.0,6,5,0,44.0,7.0
4950,1,0.0,13,2,1,60.0,79.0
4951,1,0.0,3,4,0,36.0,11.0
4952,2,0.0,4,2,0,33.0,42.0
4953,0,0.0,18,4,1,53.0,53.0
4954,1,2.0,14,1,1,58.0,60.0
4955,4,0.0,8,3,1,0.0,0.0
4956,0,0.0,5,4,1,0.0,0.0
4957,1,5.0,15,4,1,57.0,76.0
4958,1,5.0,15,4,1,52.0,74.0
4959,4,2.0,22,1,1,96.0,84.0
4960,1,5.0,16,5,1,55.0,54.0
4961,1,5.0,16,5,1,84.0,68.0
4962,4,0.0,8,4,1,78.0,65.0
4963,1,0.0,4,4,0,79.0,38.0
4964,1,0.0,4,4,0,13.0,8.0
4965,1,8.0,8,5,1,93.0,68.0
4966,4,0.0,2,5,1,62.0,91.0
4967,4,0.0,8,4,1,0.0,0.0
4968,2,0.0,2,1,1,60.0,76.0
4969,3,0.0,16,2,1,0.0,0.0
4970,3,3.0,6,3,0,23.0,24.0
4971,3,3.0,6,3,0,43.0,7.0
4972,3,3.0,6,3,0,23.0,24.0
4973,3,3.0,6,3,0,43.0,7.0
4974,3,2.0,6,3,0,23.0,24.0
4975,3,2.0,6,3,0,43.0,7.0
4976,3,4.0,6,3,0,23.0,24.0
4977,3,4.0,6,3,0,43.0,7.0
4978,0,0.0,14,3,1,75.0,83.0
4979,0,0.0,14,3,1,62.0,100.0
4980,0,0.0,5,2,0,0.0,0.0
4981,0,0.0,21,1,1,0.0,0.0
4982,3,0.0,5,1,1,54.0,62.0
4983,3,0.0,5,1,1,74.0,7.0
4984,0,5.0,10,1,1,52.0,59.0
4985,2,1.0,17,1,1,66.0,68.0
4986,2,1.0,17,1,1,77.0,94.0
4987,2,1.0,17,1,1,100.0,59.0
4988,2,2.0,17,1,1,66.0,68.0
4989,2,2.0,17,1,1,77.0,94.0
4990,2,2.0,17,1,1,100.0,59.0
4991,0,0.0,23,2,1,80.0,97.0
4992,2,0.0,30,4,1,0.0,0.0
4993,4,4.0,8,1,1,71.0,94.0
4994,4,4.0,8,1,1,72.0,78.0
4995,4,3.0,22,5,1,0.0,0.0
4996,1,0.0,10,1,0,0.0,0.0
4997,0,2.0,25,4,1,74.0,66.0
4998,0,2.0,25,4,1,65.0,53.0
4999,0,3.0,25,4,1,74.0,66.0
5000,0,3.0,25,4,1,65.0,53.0
5001,2,0.0,12,2,1,13.0,46.0
5002,3,5.0,15,4,1,81.0,91.0
5003,0,2.0,26,1,0,0.0,0.0
5004,0,1.0,2,4,0,30.0,41.0
5005,3,2.0,21,4,1,72.0,60.0
5006,4,0.0,21,5,1,0.0,0.0
5007,3,0.0,25,2,1,90.0,57.0
5008,3,0.0,25,2,1,98.0,54.0
5009,1,6.0,24,5,1,100.0,65.0
5010,1,6.0,24,5,1,90.0,74.0
5011,1,6.0,24,5,1,53.0,92.0
5012,1,6.0,24,5,1,98.0,61.0
5013,2,2.0,26,1,1,0.0,0.0
5014,4,0.0,29,2,0,22.0,1.0
5015,1,5.0,21,2,1,0.0,0.0
5016,0,0.0,12,1,0,77.0,60.0
5017,4,0.0,26,5,1,61.0,43.0
5018,4,0.0,26,5,1,97.0,59.0
5019,4,0.0,11,3,1,0.0,0.0
5020,0,0.0,3,2,1,85.0,97.0
5021,4,4.0,25,2,1,61.0,82.0
5022,4,4.0,25,2,1,64.0,65.0
5023,4,4.0,25,2,1,53.0,59.0
5024,3,1.0,26,5,1,0.0,0.0
5025,3,5.0,3,5,1,62.0,83.0
5026,4,0.0,22,5,1,0.0,0.0
5027,2,2.0,24,1,0,0.0,0.0
5028,2,0.0,23,5,1,56.0,78.0
5029,1,0.0,20,2,1,52.0,83.0
5030,3,0.0,24,1,0,22.0,15.0
5031,3,0.0,24,1,0,27.0,16.0
5032,3,0.0,10,2,0,0.0,0.0
5033,2,3.0,3,2,1,0.0,0.0
5034,2,2.0,3,2,1,0.0,0.0
5035,2,4.0,3,2,1,0.0,0.0
5036,0,4.0,20,5,1,51.0,72.0
5037,0,6.0,20,5,1,51.0,72.0
5038,0,9.0,11,4,1,67.0,67.0
5039,1,0.0,5,1,1,58.0,79.0
5040,4,0.0,1,1,0,48.0,19.0
5041,4,0.0,1,1,0,7.0,23.0
5042,2,0.0,7,3,0,0.0,0.0
5043,3,5.0,14,4,1,0.0,0.0
5044,3,2.0,14,4,1,0.0,0.0
5045,2,4.0,28,3,1,52.0,87.0
5046,2,0.0,23,1,1,54.0,78.0
5047,2,0.0,18,4,1,68.0,96.0
5048,0,0.0,6,4,0,0.0,0.0
5049,4,0.0,8,4,1,0.0,0.0
5050,2,3.0,28,4,1,85.0,16.0
5051,0,0.0,26,1,1,61.0,62.0
5052,0,0.0,26,1,1,91.0,57.0
5053,4,9.0,12,3,1,61.0,81.0
5054,4,9.0,12,3,1,86.0,97.0
5055,3,0.0,16,1,1,60.0,94.0
5056,3,0.0,16,1,1,88.0,90.0
5057,3,0.0,16,1,1,100.0,99.0
5058,1,3.0,6,4,1,0.0,0.0
5059,3,0.0,10,1,0,0.0,0.0
5060,2,4.0,21,3,1,80.0,74.0
5061,4,0.0,10,2,0,0.0,0.0
5062,2,0.0,4,2,1,64.0,83.0
5063,2,0.0,4,2,1,91.0,73.0
5064,2,0.0,4,2,1,89.0,69.0
5065,2,0.0,4,2,1,73.0,51.0
5066,2,0.0,21,3,1,64.0,55.0
5067,1,0.0,30,2,0,0.0,0.0
5068,2,0.0,10,4,1,0.0,0.0
5069,4,0.0,30,2,1,60.0,95.0
5070,4,0.0,30,2,1,97.0,76.0
5071,3,5.0,21,3,1,0.0,0.0
5072,1,3.0,30,3,1,94.0,93.0
5073,1,5.0,30,3,1,94.0,93.0
5074,2,3.0,2,2,1,87.0,92.0
5075,2,3.0,2,2,1,62.0,98.0
5076,2,3.0,2,2,1,88.0,63.0
5077,4,1.0,13,1,1,0.0,0.0
5078,4,1.0,13,1,1,0.0,0.0
5079,4,2.0,9,2,1,71.0,83.0
5080,4,2.0,9,2,1,71.0,83.0
5081,4,7.0,28,1,0,8.0,18.0
5082,4,7.0,28,1,0,97.0,48.0
5083,0,2.0,24,5,1,78.0,96.0
5084,3,0.0,5,5,0,13.0,24.0
5085,2,3.0,12,3,1,93.0,92.0
5086,2,3.0,12,3,1,74.0,98.0
5087,2,3.0,12,3,1,78.0,72.0
5088,2,3.0,12,3,1,77.0,98.0
5089,2,3.0,12,3,1,77.0,61.0
5090,2,4.0,21,4,1,96.0,95.0
5091,2,4.0,21,4,1,99.0,90.0
5092,2,4.0,21,4,1,82.0,98.0
5093,2,3.0,21,4,1,96.0,95.0
5094,2,3.0,21,4,1,99.0,90.0
5095,2,3.0,21,4,1,82.0,98.0
5096,4,0.0,2,3,1,0.0,0.0
5097,3,0.0,7,1,0,44.0,8.0
5098,3,0.0,18,1,0,0.0,0.0
5099,1,0.0,22,4,1,78.0,63.0
5100,1,0.0,22,4,1,62.0,86.0
5101,1,0.0,22,4,1,94.0,90.0
5102,0,8.0,4,2,0,24.0,23.0
5103,0,8.0,4,2,0,26.0,11.0
5104,2,0.0,14,1,1,53.0,59.0
5105,1,3.0,19,3,1,75.0,73.0
5106,1,3.0,19,3,1,73.0,86.0
5107,3,0.0,14,2,1,100.0,75.0
5108,3,0.0,14,2,1,97.0,55.0
5109,2,0.0,28,2,1,0.0,0.0
5110,0,0.0,3,4,0,29.0,26.0
5111,0,0.0,3,4,0,11.0,44.0
5112,0,0.0,9,5,1,0.0,0.0
5113,1,4.0,6,5,0,13.0,33.0
5114,2,0.0,22,1,0,25.0,26.0
5115,3,5.0,15,2,1,0.0,0.0
5116,1,0.0,23,4,1,59.0,71.0
5117,1,0.0,23,4,1,82.0,45.0
5118,4,0.0,25,2,1,86.0,93.0
5119,4,1.0,22,2,0,0.0,0.0
5120,4,0.0,16,4,1,0.0,0.0
5121,1,0.0,3,2,0,50.0,0.0
5122,1,0.0,3,2,0,34.0,7.0
5123,2,10.0,18,4,1,75.0,41.0
5124,0,0.0,22,4,1,66.0,55.0
5125,4,0.0,26,1,1,99.0,85.0
5126,0,4.0,17,3,1,88.0,60.0
5127,3,0.0,22,4,1,0.0,0.0
5128,3,7.0,23,3,1,82.0,59.0
5129,3,7.0,23,3,1,88.0,86.0
5130,3,7.0,23,3,1,59.0,95.0
5131,0,0.0,27,1,1,81.0,73.0
5132,2,0.0,2,4,1,89.0,53.0
5133,2,0.0,2,4,1,69.0,86.0
5134,0,0.0,17,3,1,56.0,74.0
5135,0,0.0,17,3,1,59.0,96.0
5136,0,0.0,17,3,1,61.0,70.0
5137,2,0.0,24,2,1,0.0,0.0
5138,2,0.0,23,3,1,66.0,57.0
5139,2,0.0,23,3,1,67.0,58.0
5140,2,0.0,23,3,1,87.0,86.0
5141,2,0.0,23,3,1,56.0,55.0
5142,4,0.0,16,2,1,99.0,72.0
5143,2,0.0,20,2,1,54.0,95.0
5144,2,5.0,5,3,1,0.0,0.0
5145,2,1.0,5,3,1,0.0,0.0
5146,2,5.0,9,2,0,40.0,48.0
5147,2,5.0,9,2,0,29.0,18.0
5148,2,9.0,9,2,0,40.0,48.0
5149,2,9.0,9,2,0,29.0,18.0
5150,4,10.0,21,5,1,0.0,0.0
5151,4,5.0,21,5,1,0.0,0.0
5152,1,0.0,20,3,1,97.0,92.0
5153,1,0.0,20,3,1,52.0,64.0
5154,2,0.0,24,5,1,85.0,59.0
5155,2,0.0,24,5,1,92.0,64.0
5156,0,8.0,2,1,0,10.0,3.0
5157,0,8.0,2,1,0,45.0,11.0
5158,1,0.0,5,1,0,8.0,41.0
5159,1,0.0,5,1,0,49.0,10.0
5160,1,0.0,5,1,0,46.0,11.0
5161,0,3.0,22,3,1,0.0,0.0
5162,0,2.0,22,3,1,0.0,0.0
5163,0,4.0,22,3,1,0.0,0.0
5164,2,0.0,2,3,0,0.0,0.0
5165,1,5.0,16,4,1,71.0,72.0
5166,0,0.0,12,1,0,7.0,23.0
5167,3,0.0,20,4,1,71.0,78.0
5168,2,2.0,6,2,0,14.0,7.0
5169,2,2.0,6,2,0,29.0,2.0
5170,2,2.0,6,2,0,30.0,27.0
5171,2,2.0,6,2,0,12.0,25.0
5172,4,5.0,30,1,0,0.0,0.0
5173,1,0.0,2,1,0,31.0,10.0
5174,1,0.0,2,1,0,26.0,0.0
5175,1,4.0,21,3,1,75.0,65.0
5176,1,4.0,21,3,1,92.0,93.0
5177,3,0.0,7,1,0,37.0,32.0
5178,3,2.0,17,3,1,54.0,77.0
5179,3,2.0,17,3,1,66.0,77.0
5180,3,6.0,10,1,0,37.0,41.0
5181,3,6.0,10,1,0,9.0,41.0
5182,0,1.0,14,2,1,75.0,68.0
5183,0,1.0,14,2,1,99.0,67.0
5184,0,4.0,14,2,1,75.0,68.0
5185,0,4.0,14,2,1,99.0,67.0
5186,0,0.0,6,5,1,0.0,0.0
5187,3,0.0,9,2,0,0.0,0.0
5188,0,4.0,17,2,1,77.0,82.0
5189,3,4.0,5,3,0,40.0,14.0
5190,3,4.0,5,3,0,40.0,14.0
5191,0,6.0,10,5,1,85.0,58.0
5192,0,6.0,10,5,1,76.0,72.0
5193,0,6.0,10,5,1,67.0,70.0
5194,0,4.0,10,5,1,85.0,58.0
5195,0,4.0,10,5,1,76.0,72.0
5196,0,4.0,10,5,1,67.0,70.0
5197,4,0.0,24,3,1,89.0,93.0
5198,0,0.0,26,5,1,0.0,0.0
5199,0,3.0,9,3,1,0.0,0.0
5200,3,5.0,10,5,1,81.0,69.0
5201,3,5.0,10,5,1,81.0,69.0
5202,2,1.0,4,5,1,56.0,88.0
5203,0,2.0,30,1,1,87.0,75.0
5204,0,2.0,30,1,1,83.0,78.0
5205,0,2.0,30,1,1,31.0,18.0
5206,0,2.0,30,1,1,79.0,95.0
5207,0,8.0,30,1,1,87.0,75.0
5208,0,8.0,30,1,1,83.0,78.0
5209,0,8.0,30,1,1,31.0,18.0
5210,0,8.0,30,1,1,79.0,95.0
5211,4,1.0,27,1,0,0.0,41.0
5212,3,0.0,30,2,0,30.0,37.0
5213,1,9.0,19,3,1,93.0,92.0
5214,0,0.0,13,5,1,0.0,0.0
5215,1,4.0,12,2,0,5.0,36.0
5216,1,4.0,12,2,0,5.0,36.0
5217,4,0.0,27,4,1,0.0,0.0
5218,3,0.0,1,5,1,97.0,65.0
5219,3,0.0,1,5,1,95.0,67.0
5220,3,0.0,9,2,1,0.0,0.0
5221,2,8.0,10,5,1,76.0,73.0
5222,1,0.0,23,5,1,66.0,64.0
5223,1,0.0,23,5,1,85.0,93.0
5224,2,2.0,1,2,0,45.0,40.0
5225,2,0.0,10,1,1,81.0,97.0
5226,2,0.0,10,1,1,95.0,66.0
5227,2,0.0,10,1,1,75.0,77.0
5228,2,0.0,10,1,1,68.0,52.0
5229,3,0.0,30,4,1,96.0,65.0
5230,4,3.0,26,3,1,95.0,75.0
5231,4,3.0,26,3,1,82.0,76.0
5232,0,0.0,28,4,1,0.0,0.0
5233,4,0.0,8,1,0,12.0,8.0
5234,4,0.0,8,1,0,1.0,14.0
5235,4,0.0,8,1,0,47.0,29.0
5236,2,1.0,29,4,1,53.0,53.0
5237,4,0.0,12,3,1,62.0,75.0
5238,1,5.0,4,4,0,36.0,40.0
5239,1,5.0,4,4,0,8.0,20.0
5240,3,2.0,9,2,0,24.0,10.0
5241,3,2.0,9,2,0,29.0,46.0
5242,3,2.0,9,2,0,17.0,41.0
5243,3,2.0,9,2,0,5.0,13.0
5244,1,5.0,17,1,1,83.0,73.0
5245,0,3.0,15,3,1,52.0,91.0
5246,0,3.0,15,3,1,67.0,86.0
5247,3,0.0,7,3,0,30.0,14.0
5248,0,1.0,1,4,1,96.0,94.0
5249,0,9.0,1,4,1,96.0,94.0
5250,0,3.0,1,4,1,96.0,94.0
5251,3,0.0,19,1,0,0.0,0.0
5252,4,5.0,24,2,1,0.0,0.0
5253,4,4.0,24,2,1,0.0,0.0
5254,3,0.0,12,2,1,43.0,44.0
5255,0,7.0,14,4,1,89.0,88.0
5256,0,7.0,14,4,1,69.0,65.0
5257,0,7.0,14,4,1,66.0,94.0
5258,0,7.0,14,4,1,98.0,74.0
5259,0,1.0,14,4,1,89.0,88.0
5260,0,1.0,14,4,1,69.0,65.0
5261,0,1.0,14,4,1,66.0,94.0
5262,0,1.0,14,4,1,98.0,74.0
5263,4,0.0,23,1,1,0.0,0.0
5264,3,2.0,4,4,0,37.0,49.0
5265,3,3.0,3,5,1,99.0,63.0
5266,2,0.0,18,1,1,0.0,0.0
5267,2,0.0,13,1,1,59.0,71.0
5268,2,0.0,13,1,1,85.0,66.0
5269,0,4.0,15,5,1,97.0,54.0
5270,0,4.0,15,5,1,91.0,70.0
5271,0,4.0,15,5,1,64.0,98.0
5272,0,5.0,26,3,1,55.0,83.0
5273,2,3.0,18,2,0,43.0,12.0
5274,2,3.0,18,2,0,20.0,7.0
5275,2,3.0,18,2,0,46.0,53.0
5276,2,3.0,18,2,0,22.0,41.0
5277,2,3.0,18,2,0,32.0,37.0
5278,0,0.0,25,2,0,20.0,60.0
